mes,archivo,fecha,documento,cliente,efectivo,transferencia_bancaria,cupon,total_pago,estado_captura,ruta_imagen
2026-04,WhatsApp Image 2026-04-27 at 12.43.48 PM.jpeg,2026-04-27,0000006575,WU SUPER TODO FP,0.0,317.03,0.0,317.03,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-27 at 12.43.48 PM.jpeg
2026-04,WhatsApp Image 2026-04-27 at 12.43.48 PM.jpeg,2026-04-27,0000006576,ZHANG ABASTO LA GRAN OFERTA,0.0,205.74,0.0,205.74,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-27 at 12.43.48 PM.jpeg
2026-04,WhatsApp Image 2026-04-27 at 12.43.48 PM.jpeg,2026-04-27,0000006577,LIMEGA PORTELA F.P,0.0,716.21,0.0,716.21,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-27 at 12.43.48 PM.jpeg
2026-04,WhatsApp Image 2026-04-27 at 12.43.48 PM.jpeg,2026-04-27,0000006578,DISTRIBUIDORA MEGAMAXI C.A,0.0,41.37,0.0,41.37,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-27 at 12.43.48 PM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006643,CEN SUPER MARKET,0.0,379.59,0.0,379.59,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006644,"LA BODEGUILLA ANDALUZ, C.A",0.0,122.24,0.0,122.24,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006645,"LA BODEGUILLA ANDALUZ, C.A",0.0,313.25,0.0,313.25,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006646,"LA BODEGUILLA ANDALUZ, C.A",0.0,177.49,0.0,177.49,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000005647,"MINI SUPER 2017,C.A.",0.0,972.78,0.0,972.78,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006648,SUPERMERCADO MINGYU CA,0.0,616.21,0.0,616.21,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006669,AUTOMERCADO PACIFICO,0.0,514.48,0.0,514.48,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006670,"AUTOMERCADO LOS AMIGOS, C.A",0.0,141.58,0.0,141.58,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006671,SUPERMERCADO EL VINEDO CA,0.0,316.03,0.0,316.03,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006672,VIVERES ASIA,0.0,214.0,0.0,214.0,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006673,VIVERES ASIA,0.0,213.42,0.0,213.42,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006772,JOSE EDUARDO FERNANDEZ BORREGO,0.0,50.05,0.0,50.05,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006773,"INVERSIONES TIBACUY SINAI F,P",0.0,800.0,0.0,800.0,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006774,"INSIEME, S.A.",0.0,580.53,0.0,580.53,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006775,COMERCIAL NUEVA CARACAS 168 C.A,0.0,556.97,0.0,556.97,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006776,COMERCIALIZADORA PEREDA,0.0,80.0,0.0,80.0,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006552,JOSE EDUARDO FERNANDEZ BORREGO,0.0,50.36,0.0,50.36,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006853,LA TURCA 1CA,0.0,143.66,0.0,143.66,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006554,"INVERSIONES TIBACUY SINAI F,P",0.0,245.12,0.0,245.12,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006652,PANAD. PAST. CHARCUT. Y BOD. CITY MANZION 95 CA,0.0,656.95,0.0,656.95,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006883,BODEGON EL IMPERIO CA,0.0,126.25,0.0,126.25,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006554,AUTOMERCADO TANG 688 F.P,0.0,179.73,0.0,179.73,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006885,MULTITIENDA BARCELONA CA,0.0,117.42,0.0,117.42,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006911,AUTOMERCADO PACIFICO,0.0,547.08,0.0,547.08,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006912,CEN BOLIVAR,0.0,173.97,0.0,173.97,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006913,GARCIA MINI MARKET CUKYS CAKES FP,0.0,34.21,0.0,34.21,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006914,DISTRIBUIDORA MEGAMAXI C.A,0.0,221.17,0.0,221.17,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006915,"INVERSIONES F&V 2016, C.A",0.0,100.18,0.0,100.18,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg,2026-04-30,0000006938,PANAD. PAST. CHARCUT. Y BOD. CITY MANZION 95 CA,0.0,0.0,0.0,0.0,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.35.37 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.46.43 AM.jpeg,2026-04-30,0000006022,CEN BOLIVAR,0.0,90.11,0.0,90.11,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.46.43 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.46.43 AM.jpeg,2026-04-30,0000006044,MARKET LUISAR CA,0.0,100.0,0.0,100.0,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.46.43 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.46.43 AM.jpeg,2026-04-30,0000006056,EXQUISITECES BRILL CA,11.86,0.0,0.0,11.86,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.46.43 AM.jpeg
2026-04,WhatsApp Image 2026-04-30 at 8.46.43 AM.jpeg,2026-04-30,0000006057,LA FRAGATA EXQUISITECES CA,1.32,0.0,0.0,1.32,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-04\WhatsApp Image 2026-04-30 at 8.46.43 AM.jpeg
2026-05,WhatsApp Image 2026-05-01 at 4.26.35 PM.jpeg,2026-05-01,0000006952,ZHENG INVERSIONES SUPERIOR FP,0.0,717.06,0.0,717.06,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-01 at 4.26.35 PM.jpeg
2026-05,WhatsApp Image 2026-05-01 at 4.26.35 PM.jpeg,2026-05-01,0000006953,COMERCIAL NUEVA CARACAS 168 C.A,0.0,116.66,0.0,116.66,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-01 at 4.26.35 PM.jpeg
2026-05,WhatsApp Image 2026-05-01 at 4.26.35 PM.jpeg,2026-05-01,0000006954,LATURCA1 CA,0.0,78.27,0.0,78.27,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-01 at 4.26.35 PM.jpeg
2026-05,WhatsApp Image 2026-05-01 at 4.26.35 PM.jpeg,2026-05-01,0000006981,"BODEMARKET,C.A",0.0,508.69,0.0,508.69,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-01 at 4.26.35 PM.jpeg
2026-05,WhatsApp Image 2026-05-01 at 4.26.35 PM.jpeg,2026-05-01,0000006982,"AUTOMERCADO Y PANADERIA LA NARANJA, C. A.",0.0,106.95,0.0,106.95,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-01 at 4.26.35 PM.jpeg
2026-05,WhatsApp Image 2026-05-01 at 4.26.35 PM.jpeg,2026-05-01,0000006995,SUPERMERCADO BARRIO SUCRE 88 F.P,0.0,76.22,0.0,76.22,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-01 at 4.26.35 PM.jpeg
2026-05,WhatsApp Image 2026-05-02 at 8.17.06 AM.jpeg,2026-05-02,0000007039,BODEGON EL IMPERIO C A,0.0,86.71,0.0,86.71,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-02 at 8.17.06 AM.jpeg
2026-05,WhatsApp Image 2026-05-02 at 8.17.06 AM.jpeg,2026-05-02,0000007040,"INVERSIONES JR EL GORDO, C.A",0.0,100.0,0.0,100.0,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-02 at 8.17.06 AM.jpeg
2026-05,WhatsApp Image 2026-05-02 at 8.17.06 AM.jpeg,2026-05-02,0000007041,DISTRIBUIDORA MEGAMAXI C.A,0.0,199.26,0.0,199.26,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-02 at 8.17.06 AM.jpeg
2026-05,WhatsApp Image 2026-05-02 at 8.17.06 AM.jpeg,2026-05-02,0000007062,"AUTOMERCADO LOS AMIGOS, C.A",0.0,102.82,0.0,102.82,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-02 at 8.17.06 AM.jpeg
2026-05,WhatsApp Image 2026-05-02 at 8.17.06 AM.jpeg,2026-05-02,0000007063,COMERCIAL NUEVA CARACAS 168 C.A,0.0,174.83,0.0,174.83,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-02 at 8.17.06 AM.jpeg
2026-05,WhatsApp Image 2026-05-02 at 8.17.06 AM.jpeg,2026-05-02,0000007064,EL GRAN CENTURION 2021 CA,0.0,275.93,0.0,275.93,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-02 at 8.17.06 AM.jpeg
2026-05,WhatsApp Image 2026-05-02 at 8.17.06 AM.jpeg,2026-05-02,0000007065,SUPERMERCADO EL ORIENTE DORADO CA,0.0,643.81,0.0,643.81,SOLO_TOTAL,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-02 at 8.17.06 AM.jpeg
2026-05,WhatsApp Image 2026-05-04 at 8.40.19 AM.jpeg,2026-05-04,0000007110,NG DARLI MUNDO FP,0.0,1054.99,0.0,1054.99,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-04 at 8.40.19 AM.jpeg
2026-05,WhatsApp Image 2026-05-04 at 8.40.19 AM.jpeg,2026-05-04,0000007115,SUPERMERCADO BARRIO SUCRE 88 F.P,61.88,0.0,0.0,61.88,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-04 at 8.40.19 AM.jpeg
2026-05,WhatsApp Image 2026-05-05 at 11.22.44 AM.jpeg,2026-05-05,0000007121,CEN SUPER MARKET,0.0,576.98,0.0,576.98,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-05 at 11.22.44 AM.jpeg
2026-05,WhatsApp Image 2026-05-05 at 11.22.44 AM.jpeg,2026-05-05,0000007122,"MINI SUPER 2017,C.A.",0.0,626.21,0.0,626.21,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-05 at 11.22.44 AM.jpeg
2026-05,WhatsApp Image 2026-05-05 at 11.22.44 AM.jpeg,2026-05-05,0000007127,"DEPOSITADORA GIGANTE, C.A.",0.0,98.35,0.0,98.35,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-05 at 11.22.44 AM.jpeg
2026-05,WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg,2026-05-06,0000007222,REAL Y MEDIO SUPERMERCADO CA,0.0,1552.2,0.0,1552.2,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg
2026-05,WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg,2026-05-06,0000007223,"INSIEME, S.A.",0.0,310.05,0.0,310.05,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg
2026-05,WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg,2026-05-06,0000007224,"URANGA INVERSIONES, F.P",0.0,735.43,0.0,735.43,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg
2026-05,WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg,2026-05-06,0000007225,COMERCIAL EL GRAN MUNDO 888 CA,0.0,223.71,0.0,223.71,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg
2026-05,WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg,2026-05-06,0000007295,AUTOMERCADO PACIFICO,0.0,279.11,0.0,279.11,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg
2026-05,WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg,2026-05-06,0000007296,VIVERES ASIA,0.0,68.02,0.0,68.02,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg
2026-05,WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg,2026-05-06,0000007297,LI MEGA PORTELA F.P,0.0,1136.6,0.0,1136.6,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg
2026-05,WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg,2026-05-06,0000007298,BAKERY BAO BAO C.A,0.0,325.63,0.0,325.63,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg
2026-05,WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg,2026-05-06,0000007299,SUPERMERCADO DIECIOCHO,0.0,151.63,0.0,151.63,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg
2026-05,WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg,2026-05-06,0000007300,"SUPERTODO BOULEVARD, C.A",0.0,158.01,0.0,158.01,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg
2026-05,WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg,2026-05-06,0000007301,"SUPERTODO BOULEVARD, C.A",0.0,657.45,0.0,657.45,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-06 at 3.58.23 PM.jpeg
2026-05,WhatsApp Image 2026-05-07 at 8.44.23 AM.jpeg,2026-05-07,0000007345,MARKET LUISAR CA,0.0,100.0,0.0,100.0,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-07 at 8.44.23 AM.jpeg
2026-05,WhatsApp Image 2026-05-07 at 8.44.23 AM.jpeg,2026-05-07,0000007390,"AUTOMERCADO LOS AMIGOS, C.A",0.0,149.79,0.0,149.79,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-07 at 8.44.23 AM.jpeg
2026-05,WhatsApp Image 2026-05-07 at 8.44.23 AM.jpeg,2026-05-07,0000007391,COMERCIAL EL GRAN MUNDO 888 CA,0.0,221.88,0.0,221.88,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-07 at 8.44.23 AM.jpeg
2026-05,WhatsApp Image 2026-05-07 at 8.44.23 AM.jpeg,2026-05-07,0000007392,EMPRENDIMIENTO BRICEIDA CERMEÑO,0.0,30.15,0.0,30.15,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-07 at 8.44.23 AM.jpeg
2026-05,WhatsApp Image 2026-05-07 at 8.44.23 AM.jpeg,2026-05-07,0000007393,LU COMERCIAL GRAN CASITA FP,0.0,200.7,0.0,200.7,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-07 at 8.44.23 AM.jpeg
2026-05,WhatsApp Image 2026-05-07 at 8.44.23 AM.jpeg,2026-05-07,0000007394,SUPERMERCADO BARRIO SUCRE 88 F.P,0.0,91.42,0.0,91.42,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-07 at 8.44.23 AM.jpeg
2026-05,WhatsApp Image 2026-05-07 at 8.44.23 AM.jpeg,2026-05-07,0000007395,WU SUPER TODO FP,0.0,54.71,0.0,54.71,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-07 at 8.44.23 AM.jpeg
2026-05,WhatsApp Image 2026-05-07 at 8.44.23 AM.jpeg,2026-05-07,0000007396,WU SUPER TODO FP,0.0,316.03,0.0,316.03,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-07 at 8.44.23 AM.jpeg
2026-05,WhatsApp Image 2026-05-08 at 3.48.21 PM.jpeg,2026-05-08,0000007526,CEN BOLIVAR,0.0,276.04,0.0,276.04,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-08 at 3.48.21 PM.jpeg
2026-05,WhatsApp Image 2026-05-08 at 3.48.21 PM.jpeg,2026-05-08,0000007525,EMPRENDIMIENTO BRICEIDA CERMEÑO,0.0,30.0,0.0,30.0,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-08 at 3.48.21 PM.jpeg
2026-05,WhatsApp Image 2026-05-08 at 3.48.21 PM.jpeg,2026-05-08,0000007467,"URANGA INVERSIONES, F.P",0.0,221.22,0.0,221.22,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-08 at 3.48.21 PM.jpeg
2026-05,WhatsApp Image 2026-05-08 at 3.48.21 PM.jpeg,2026-05-08,0000007468,ZHENG INVERSIONES SUPERIOR FP,0.0,41.43,0.0,41.43,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-08 at 3.48.21 PM.jpeg
2026-05,WhatsApp Image 2026-05-09 at 8.36.37 AM.jpeg,2026-05-09,0000007595,"AUTOMERCADO Y PANADERIA LA NARANJA, C. A.",0.0,100.0,0.0,100.0,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-09 at 8.36.37 AM.jpeg
2026-05,WhatsApp Image 2026-05-09 at 8.36.37 AM.jpeg,2026-05-09,0000007560,"FANG KING MARKET F,P",0.0,92.69,0.0,92.69,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-09 at 8.36.37 AM.jpeg
2026-05,WhatsApp Image 2026-05-09 at 8.36.37 AM.jpeg,2026-05-09,0000007580,"MINI SUPER 2017,C.A.",0.0,1595.69,0.0,1595.69,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-09 at 8.36.37 AM.jpeg
2026-05,WhatsApp Image 2026-05-09 at 8.36.37 AM.jpeg,2026-05-09,0000007581,"MINI SUPER 2017,C.A.",0.0,631.63,0.0,631.63,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-09 at 8.36.37 AM.jpeg
2026-05,WhatsApp Image 2026-05-09 at 8.36.37 AM.jpeg,2026-05-09,0000007596,"PANADERIA Y EXQUISITECES MISS ORIENTAL, C.A",0.0,318.1,0.0,318.1,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-09 at 8.36.37 AM.jpeg
2026-05,WhatsApp Image 2026-05-09 at 8.36.37 AM.jpeg,2026-05-09,0000007561,"TODO MARKET, C.A.",0.0,803.53,0.0,803.53,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-09 at 8.36.37 AM.jpeg
2026-05,WhatsApp Image 2026-05-12 at 9.01.39 AM.jpeg,2026-05-12,0000007607,DISTRIBUIDORA MEGAMAXI C.A,0.0,190.83,0.0,190.83,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-12 at 9.01.39 AM.jpeg
2026-05,WhatsApp Image 2026-05-12 at 9.01.39 AM.jpeg,2026-05-12,0000007608,MINIMARKET SURTIORIENTE CA,0.0,500.0,0.0,500.0,VERIFICADO,C:\Users\Marcos\Mi unidad\FYS\Pagos_procesados\2026-05\WhatsApp Image 2026-05-12 at 9.01.39 AM.jpeg
